上榜日期,证券号码,证券简称,上榜涨幅,买入额（万）,卖出额（万）,净买入（万）,所属营业部,游资名称
2025-12-18,300225,*ST金泰,-19.61%,0,2293.17万,-2293.17万,中信证券股份有限公司上海分公司,孙哥
2025-12-18,300300,海峡创新,16.39%,8055.61万,0,8055.61万,中信证券股份有限公司西安朱雀大街证券营业部,方新侠
2025-12-18,002969,嘉美包装,9.96%,960.57万,0,960.57万,广发证券股份有限公司深圳福华一路证券营业部,欢乐海岸
2025-12-18,001255,博菲电气,10.01%,0,630.53万,-630.53万,中泰证券股份有限公司深圳分公司,欢乐海岸
2025-12-18,603843,*ST正平,-5.05%,1292.64万,0,1292.64万,华泰证券股份有限公司上海武定路证券营业部,炒新一族
2025-12-18,600693,东百集团,2.93%,4205.6万,0,4205.6万,华鑫证券有限责任公司深圳分公司,湖州劳动路
2025-12-18,600280,中央商场,10.12%,0,962.6万,-962.6万,国盛证券有限责任公司宁波桑田路证券营业部,宁波桑田路
2025-12-18,300300,海峡创新,16.39%,6892.77万,464.63万,6428.14万,国盛证券有限责任公司宁波桑田路证券营业部,宁波桑田路
2025-12-18,002969,嘉美包装,9.96%,547.91万,1656,547.74万,国盛证券有限责任公司宁波桑田路证券营业部,宁波桑田路
2025-12-18,002703,浙江世宝,10.02%,537.75万,4728.1万,-4190.35万,国盛证券有限责任公司宁波桑田路证券营业部,宁波桑田路
2025-12-18,002188,中天服务,10.05%,135.87万,959.47万,-823.59万,国盛证券有限责任公司宁波桑田路证券营业部,宁波桑田路
2025-12-18,002044,美年健康,10.05%,1.24亿,1.01亿,2276.85万,国盛证券有限责任公司宁波桑田路证券营业部,宁波桑田路
2025-12-18,688577,浙海德曼,-20.00%,1282.63万,0,1282.63万,华泰证券股份有限公司总部,量化基金
2025-12-18,605365,立达信,10.00%,3074.31万,0,3074.31万,华泰证券股份有限公司总部,量化基金
2025-12-18,600234,科新发展,-7.89%,0,1221.28万,-1221.28万,华泰证券股份有限公司总部,量化基金
2025-12-18,600693,东百集团,2.93%,1.09亿,0,1.09亿,中国银河证券股份有限公司大连黄河路证券营业部,陈小群
2025-12-18,002792,通宇通讯,2.34%,9423.49万,5961.22万,3462.26万,中国银河证券股份有限公司大连黄河路证券营业部,陈小群
2025-12-18,600697,欧亚集团,1.52%,1184.67万,0,1184.67万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-12-18,600678,四川金顶,-5.12%,0,1767.56万,-1767.56万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-12-18,002300,太阳电缆,-9.70%,29.19万,2838.04万,-2808.85万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-12-18,001208,华菱线缆,2.16%,3996.18万,35.9万,3960.27万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-12-18,600693,东百集团,2.93%,0,5878.59万,-5878.59万,东莞证券股份有限公司南京分公司,玉兰路
2025-12-18,300710,万隆光电,20.02%,0,319.29万,-319.29万,东莞证券股份有限公司南京分公司,玉兰路
2025-12-18,002149,西部材料,10.01%,1245.19万,6248.02万,-5002.82万,东莞证券股份有限公司南京分公司,玉兰路
2025-12-18,300710,万隆光电,20.02%,0,339.68万,-339.68万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-12-18,002149,西部材料,10.01%,84.2万,3990.41万,-3906.21万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-12-18,002910,庄园牧场,10.02%,1849.01万,1209.46万,639.55万,华鑫证券有限责任公司深圳益田路证券营业部,益田路
2025-12-18,001270,*ST铖昌,5.00%,3720万,0,3720万,东亚前海证券有限责任公司上海分公司,思明南路
2025-12-17,920826,盖世食品,-1.04%,306.11万,530.69万,-224.57万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-12-17,920765,美之高,-18.37%,429.87万,91.08万,338.79万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-12-17,920091,大鹏工业,-8.51%,968.21万,1115.81万,-147.59万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-12-17,920035,精创电气,3.08%,598.91万,322.48万,276.42万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-12-17,603322,超讯通信,-10.01%,0,1980.44万,-1980.44万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-12-17,600608,*ST沪科,-3.78%,0,174.74万,-174.74万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-12-17,600200,退市苏吴,-2.86%,0,32.07万,-32.07万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-12-17,002231,*ST奥维,-5.05%,4206,32.59万,-32.17万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-12-17,920826,盖世食品,-1.04%,234.54万,399.6万,-165.06万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-12-17,920765,美之高,-18.37%,662.9万,258.96万,403.93万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-12-17,920092,汉鑫科技,3.82%,710.93万,270.94万,439.99万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-12-17,603709,中源家居,-10.02%,1437.32万,0,1437.32万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-12-17,603322,超讯通信,-10.01%,2400.24万,0,2400.24万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-12-17,600678,四川金顶,-10.01%,688.74万,0,688.74万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-12-17,600250,南京商旅,10.02%,0,585.99万,-585.99万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-12-17,002639,雪人集团,2.72%,5791.89万,3235.19万,2556.69万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-12-17,002471,中超控股,-10.05%,2114.35万,1889.06万,225.28万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-12-17,002300,太阳电缆,-9.97%,1869.64万,1613.09万,256.55万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-12-17,001330,博纳影业,-9.15%,5655.32万,4074.66万,1580.66万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-12-17,000592,平潭发展,-10.03%,6523.8万,1.02亿,-3743.37万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-12-17,920124,南特科技,2.11%,693.23万,584.28万,108.95万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-12-17,920092,汉鑫科技,3.82%,730.98万,252.36万,478.61万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-12-17,920091,大鹏工业,-8.51%,1002.19万,996.26万,5.92万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-12-17,603709,中源家居,-10.02%,0,435.27万,-435.27万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-12-17,603696,安记食品,-9.98%,1256.87万,0,1256.87万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-12-17,600855,航天长峰,-9.99%,1356.63万,0,1356.63万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-12-17,600696,*ST岩石,-5.04%,0,21.65万,-21.65万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-12-17,600678,四川金顶,-10.01%,507.14万,0,507.14万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-12-17,600608,*ST沪科,-3.78%,170.69万,0,170.69万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-12-17,600151,航天机电,5.47%,0,5135.26万,-5135.26万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-12-17,300771,智莱科技,-6.82%,547.63万,1490.74万,-943.1万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-12-17,002149,西部材料,4.56%,2188.43万,3602.08万,-1413.65万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-12-17,001330,博纳影业,-9.15%,4930.81万,4615.45万,315.36万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-12-17,000592,平潭发展,-10.03%,6692.86万,7994.05万,-1301.19万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-12-17,920765,美之高,-18.37%,436.6万,42.2万,394.4万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-12-17,600201,生物股份,-10.01%,2955.61万,0,2955.61万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-12-17,600696,*ST岩石,-5.04%,0,29.55万,-29.55万,国金证券股份有限公司上海互联网证券分公司,T王
2025-12-17,920092,汉鑫科技,3.82%,474.34万,1129.23万,-654.88万,东方财富证券股份有限公司山南香曲东路证券营业部,T王
2025-12-17,000592,平潭发展,-10.03%,7022.33万,6304.04万,718.29万,东方财富证券股份有限公司山南香曲东路证券营业部,T王
2025-12-17,600608,*ST沪科,-3.78%,500.2万,0,500.2万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2025-12-17,600201,生物股份,-10.01%,0,2948.24万,-2948.24万,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,敢死队
2025-12-17,601366,利群股份,10.02%,1197.2万,0,1197.2万,中国银河证券股份有限公司绍兴证券营业部,赵老哥
2025-12-17,002703,浙江世宝,10.04%,2234.02万,2122.09万,111.92万,华鑫证券有限责任公司上海分公司,量化打板
2025-12-17,603709,中源家居,-10.02%,802.82万,0,802.82万,中信证券股份有限公司杭州延安路证券营业部,章盟主
2025-12-17,601366,利群股份,10.02%,3020.31万,0,3020.31万,华鑫证券有限责任公司上海茅台路证券营业部,炒股养家
2025-12-17,002565,顺灏股份,-9.97%,6784.95万,45.48万,6739.47万,华鑫证券有限责任公司上海宛平南路证券营业部,炒股养家
2025-12-17,688379,华光新材,18.34%,2318.5万,0,2318.5万,中信证券股份有限公司上海分公司,孙哥
2025-12-17,688228,开普云,20.00%,2383.79万,0,2383.79万,中信证券股份有限公司上海分公司,孙哥
2025-12-17,688167,炬光科技,17.34%,0,4700.34万,-4700.34万,中信证券股份有限公司上海分公司,孙哥
