上榜日期,证券号码,证券简称,上榜涨幅,买入额（万）,卖出额（万）,净买入（万）,所属营业部,游资名称
2025-06-20,301292,海科新源,20.00%,5.97万,5171.18万,-5165.2万,中信证券股份有限公司上海分公司,孙哥
2025-06-20,300589,江龙船艇,20.00%,115.57万,1961.98万,-1846.4万,中信证券股份有限公司上海分公司,孙哥
2025-06-19,002951,金时科技,-10.03%,793.32万,1.44万,791.87万,华泰证券股份有限公司无锡金融一街证券营业部,苏南帮
2025-06-19,605198,安德利,-10.00%,394.48万,0,394.48万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-06-19,301357,北方长龙,20.01%,2941.7万,51.9万,2889.8万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-06-19,002828,贝肯能源,0.37%,3.41万,1421.79万,-1418.37万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-06-19,002678,珠江钢琴,-10.00%,752.62万,2677,752.36万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-06-19,001331,胜通能源,1.43%,635.93万,0,635.93万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-06-19,002579,中京电子,9.99%,1814.75万,8.67万,1806.08万,东莞证券股份有限公司四川分公司,苏南帮
2025-06-19,300164,通源石油,11.35%,4533.32万,5309.8万,-776.47万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-19,002490,山东墨龙,10.00%,8.67万,1465.56万,-1456.88万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-19,688291,金橙子,5.90%,910.49万,0,910.49万,中信证券股份有限公司上海分公司,孙哥
2025-06-19,688011,新光光电,10.32%,810.05万,0,810.05万,中信证券股份有限公司上海分公司,孙哥
2025-06-19,605198,安德利,-10.00%,1016.96万,0,1016.96万,中信证券股份有限公司上海分公司,孙哥
2025-06-19,603928,兴业股份,10.04%,823.62万,0,823.62万,中信证券股份有限公司上海分公司,孙哥
2025-06-19,603818,曲美家居,-9.42%,0,657.8万,-657.8万,中信证券股份有限公司上海分公司,孙哥
2025-06-19,603579,荣泰健康,8.01%,0,2440.51万,-2440.51万,中信证券股份有限公司上海分公司,孙哥
2025-06-19,603042,华脉科技,1.30%,980.81万,0,980.81万,中信证券股份有限公司上海分公司,孙哥
2025-06-19,603011,合锻智能,-10.00%,1533.91万,0,1533.91万,中信证券股份有限公司上海分公司,孙哥
2025-06-19,600722,金牛化工,6.26%,4775.1万,0,4775.1万,中信证券股份有限公司上海分公司,孙哥
2025-06-18,688775,影石创新,20.00%,0,4152.62万,-4152.62万,东莞证券股份有限公司四川分公司,苏南帮
2025-06-18,002828,贝肯能源,9.99%,1322.76万,4.3万,1318.46万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-06-18,002471,中超控股,9.92%,3236.15万,12.61万,3223.53万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-06-18,600387,退市海越,-9.09%,67.23万,0,67.23万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2025-06-18,688496,清越科技,20.05%,1412.56万,0,1412.56万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-06-18,603716,塞力医疗,-3.25%,1077.38万,0,1077.38万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-18,300875,捷强装备,16.25%,3136.43万,1942.34万,1194.09万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-18,300164,通源石油,5.11%,2377.52万,2655.31万,-277.79万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-18,002365,永安药业,10.00%,2792.52万,6.12万,2786.4万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-18,688775,影石创新,20.00%,3632.16万,0,3632.16万,中信证券股份有限公司上海分公司,孙哥
2025-06-18,688573,信宇人,8.73%,1048.69万,0,1048.69万,中信证券股份有限公司上海分公司,孙哥
2025-06-18,688291,金橙子,3.57%,1219.95万,0,1219.95万,中信证券股份有限公司上海分公司,孙哥
2025-06-18,688183,生益电子,16.31%,0,2238.91万,-2238.91万,中信证券股份有限公司上海分公司,孙哥
2025-06-18,603716,塞力医疗,-3.25%,999.52万,0,999.52万,中信证券股份有限公司上海分公司,孙哥
2025-06-18,603637,镇海股份,-9.98%,462.61万,0,462.61万,中信证券股份有限公司上海分公司,孙哥
2025-06-18,603151,邦基科技,9.98%,0,290.37万,-290.37万,中信证券股份有限公司上海分公司,孙哥
2025-06-18,603042,华脉科技,5.55%,0,2565.87万,-2565.87万,中信证券股份有限公司上海分公司,孙哥
2025-06-18,600232,金鹰股份,-9.84%,0,1937.71万,-1937.71万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-06-17,002104,恒宝股份,10.02%,230.43万,3080.57万,-2850.13万,东莞证券股份有限公司四川分公司,苏南帮
2025-06-17,301357,北方长龙,1.91%,9.57万,1303.1万,-1293.53万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-06-17,605099,共创草坪,-10.00%,0,1084.98万,-1084.98万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-06-17,300157,新锦动力,16.77%,2436.52万,8.51万,2428.01万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-17,002177,御银股份,3.66%,2137.42万,1485.53万,651.89万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-17,000554,泰山石油,3.56%,28.74万,984.71万,-955.96万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-17,688291,金橙子,0.68%,2403.03万,0,2403.03万,中信证券股份有限公司上海分公司,孙哥
2025-06-17,603124,江南新材,1.26%,0,560.34万,-560.34万,中信证券股份有限公司上海分公司,孙哥
2025-06-17,601718,际华集团,10.14%,0,1594.74万,-1594.74万,中信证券股份有限公司上海分公司,孙哥
2025-06-17,601022,宁波远洋,2.62%,0,902.12万,-902.12万,中信证券股份有限公司上海分公司,孙哥
2025-06-17,600281,华阳新材,10.03%,0,3221.26万,-3221.26万,中信证券股份有限公司上海分公司,孙哥
2025-06-17,688573,信宇人,-0.08%,0,1432.37万,-1432.37万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-06-16,600367,红星发展,3.50%,0,1587.18万,-1587.18万,东莞证券股份有限公司四川分公司,苏南帮
2025-06-16,301357,北方长龙,4.02%,1239.09万,84.79万,1154.29万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-06-16,603124,江南新材,4.38%,0,918.56万,-918.56万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-16,688272,富吉瑞,20.01%,806.69万,0,806.69万,中信证券股份有限公司上海分公司,孙哥
2025-06-16,688203,海正生材,20.00%,631.71万,0,631.71万,中信证券股份有限公司上海分公司,孙哥
2025-06-16,605167,利柏特,5.10%,3247.03万,0,3247.03万,中信证券股份有限公司上海分公司,孙哥
2025-06-16,603988,中电电机,10.02%,4022.35万,0,4022.35万,中信证券股份有限公司上海分公司,孙哥
2025-06-16,603655,朗博科技,-8.75%,808.15万,0,808.15万,中信证券股份有限公司上海分公司,孙哥
2025-06-16,603619,中曼石油,4.53%,0,4549.62万,-4549.62万,中信证券股份有限公司上海分公司,孙哥
2025-06-16,603226,菲林格尔,5.55%,934.27万,0,934.27万,中信证券股份有限公司上海分公司,孙哥
2025-06-16,603124,江南新材,4.38%,504.24万,0,504.24万,中信证券股份有限公司上海分公司,孙哥
2025-06-16,603086,先达股份,10.04%,2810.45万,0,2810.45万,中信证券股份有限公司上海分公司,孙哥
2025-06-16,600714,金瑞矿业,9.98%,0,1744.72万,-1744.72万,中信证券股份有限公司上海分公司,孙哥
2025-06-16,600570,恒生电子,10.02%,0,7462.46万,-7462.46万,中信证券股份有限公司上海分公司,孙哥
2025-06-16,600366,宁波韵升,4.04%,0,4220.95万,-4220.95万,中信证券股份有限公司上海分公司,孙哥
2025-06-16,600281,华阳新材,5.79%,0,2452.53万,-2452.53万,中信证券股份有限公司上海分公司,孙哥
2025-06-16,688573,信宇人,8.84%,1328.01万,0,1328.01万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-06-16,600232,金鹰股份,-9.95%,0,1933.07万,-1933.07万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-06-13,603332,苏州龙杰,-9.97%,0,3237.32万,-3237.32万,东莞证券股份有限公司四川分公司,苏南帮
2025-06-13,603124,江南新材,-4.71%,0,788.19万,-788.19万,东莞证券股份有限公司四川分公司,苏南帮
2025-06-13,600367,红星发展,10.03%,1497.03万,0,1497.03万,东莞证券股份有限公司四川分公司,苏南帮
2025-06-13,603332,苏州龙杰,-9.97%,1642.31万,0,1642.31万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-06-13,603332,苏州龙杰,-9.97%,3132.99万,0,3132.99万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-13,603124,江南新材,-4.71%,915.7万,0,915.7万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-13,688573,信宇人,7.19%,0,778.17万,-778.17万,中信证券股份有限公司上海分公司,孙哥
2025-06-13,603619,中曼石油,10.02%,0,2184.18万,-2184.18万,中信证券股份有限公司上海分公司,孙哥
2025-06-13,603139,康惠制药,-4.55%,0,1091.19万,-1091.19万,中信证券股份有限公司上海分公司,孙哥
2025-06-13,600367,红星发展,10.03%,0,1020万,-1020万,中信证券股份有限公司上海分公司,孙哥
2025-06-13,600353,旭光电子,5.32%,0,3810.8万,-3810.8万,中信证券股份有限公司上海分公司,孙哥
2025-06-13,600250,南京商旅,-10.01%,1863.53万,0,1863.53万,中信证券股份有限公司上海分公司,孙哥
2025-06-13,688573,信宇人,7.19%,1311.36万,0,1311.36万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-06-13,600232,金鹰股份,7.32%,1955.72万,0,1955.72万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-06-12,603124,江南新材,4.83%,875.23万,0,875.23万,东莞证券股份有限公司四川分公司,苏南帮
2025-06-12,001400,江顺科技,8.76%,9.11万,450.93万,-441.82万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2025-06-12,300237,美晨科技,20.19%,1641.98万,7.73万,1634.25万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-06-12,603093,南华期货,10.02%,1694.64万,0,1694.64万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-12,301141,中科磁业,3.20%,178.79万,3619.37万,-3440.58万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-12,002878,元隆雅图,10.00%,19.92万,2105.04万,-2085.12万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-12,002826,易明医药,10.01%,4117.79万,139.53万,3978.26万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-12,603995,甬金股份,-7.10%,1481.41万,0,1481.41万,中信证券股份有限公司上海分公司,孙哥
2025-06-12,603787,新日股份,10.04%,0,1505.49万,-1505.49万,中信证券股份有限公司上海分公司,孙哥
2025-06-12,603190,亚通精工,10.00%,0,670.12万,-670.12万,中信证券股份有限公司上海分公司,孙哥
2025-06-12,600281,华阳新材,10.00%,1370.35万,0,1370.35万,中信证券股份有限公司上海分公司,孙哥
2025-06-12,600228,*ST返利,5.01%,766.08万,0,766.08万,中信证券股份有限公司上海分公司,孙哥
2025-06-12,600232,金鹰股份,-1.65%,1106.4万,0,1106.4万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-06-12,300546,雄帝科技,7.20%,6806.5万,16.84万,6789.66万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-06-11,002141,*ST贤丰,4.63%,681.06万,358.41万,322.65万,东莞证券股份有限公司四川分公司,苏南帮
2025-06-11,605136,丽人丽妆,-9.99%,1414.07万,0,1414.07万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-06-11,603017,中衡设计,-9.94%,0,1399.24万,-1399.24万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-06-11,605299,舒华体育,7.25%,769.69万,0,769.69万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-11,301141,中科磁业,19.99%,2960.88万,1507.39万,1453.49万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-11,300299,富春股份,9.89%,4363.16万,257.89万,4105.26万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-11,603725,天安新材,10.04%,0,426.7万,-426.7万,中信证券股份有限公司上海分公司,孙哥
2025-06-11,600706,曲江文旅,9.96%,0,510.54万,-510.54万,中信证券股份有限公司上海分公司,孙哥
2025-06-11,600599,*ST熊猫,5.06%,458.6万,0,458.6万,中信证券股份有限公司上海分公司,孙哥
2025-06-11,600250,南京商旅,9.97%,2396.68万,0,2396.68万,中信证券股份有限公司上海分公司,孙哥
2025-06-11,600223,福瑞达,10.06%,0,1773.55万,-1773.55万,中信证券股份有限公司上海分公司,孙哥
2025-06-11,300340,科恒股份,-1.91%,3049.55万,5048.68万,-1999.13万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-06-10,603665,康隆达,-10.00%,1091.42万,0,1091.42万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2025-06-10,603879,永悦科技,9.99%,0,2500.5万,-2500.5万,中信证券股份有限公司上海分公司,孙哥
2025-06-10,603838,*ST四通,4.66%,0,234.3万,-234.3万,中信证券股份有限公司上海分公司,孙哥
2025-06-10,603823,百合花,10.04%,764.22万,0,764.22万,中信证券股份有限公司上海分公司,孙哥
2025-06-10,603818,曲美家居,6.90%,0,2403.7万,-2403.7万,中信证券股份有限公司上海分公司,孙哥
2025-06-10,603680,今创集团,7.87%,0,946.44万,-946.44万,中信证券股份有限公司上海分公司,孙哥
2025-06-10,603389,*ST亚振,5.03%,1162.44万,0,1162.44万,中信证券股份有限公司上海分公司,孙哥
2025-06-10,600798,宁波海运,10.05%,1302.41万,0,1302.41万,中信证券股份有限公司上海分公司,孙哥
2025-06-10,600735,新华锦,-9.34%,1456.84万,0,1456.84万,中信证券股份有限公司上海分公司,孙哥
2025-06-10,600706,曲江文旅,10.05%,0,471.21万,-471.21万,中信证券股份有限公司上海分公司,孙哥
2025-06-10,600530,交大昂立,9.95%,5632.23万,0,5632.23万,中信证券股份有限公司上海分公司,孙哥
2025-06-10,300340,科恒股份,19.97%,9839.92万,3562.86万,6277.05万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-06-09,002082,万邦德,6.87%,82.96万,1003.85万,-920.88万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-06-09,605198,安德利,-10.01%,0,1112.87万,-1112.87万,华泰证券股份有限公司南京中华路证券营业部,苏南帮
2025-06-09,603818,曲美家居,10.13%,674.23万,0,674.23万,华泰证券股份有限公司南京中华路证券营业部,苏南帮
2025-06-09,600082,海泰发展,-5.30%,640.79万,0,640.79万,华泰证券股份有限公司宁波柳汀街证券营业部,苏南帮
2025-06-09,603017,中衡设计,-2.26%,1370.86万,0,1370.86万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-06-09,300340,科恒股份,20.00%,4.17万,1025.52万,-1021.35万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-09,688117,圣诺生物,17.58%,1266.95万,0,1266.95万,中信证券股份有限公司上海分公司,孙哥
2025-06-09,688068,热景生物,18.15%,0,4336.52万,-4336.52万,中信证券股份有限公司上海分公司,孙哥
2025-06-09,605388,均瑶健康,10.05%,4281.94万,0,4281.94万,中信证券股份有限公司上海分公司,孙哥
2025-06-09,605198,安德利,-10.01%,0,767.18万,-767.18万,中信证券股份有限公司上海分公司,孙哥
2025-06-09,603657,春光科技,2.41%,0,895.04万,-895.04万,中信证券股份有限公司上海分公司,孙哥
2025-06-09,603093,南华期货,10.01%,5400.57万,0,5400.57万,中信证券股份有限公司上海分公司,孙哥
2025-06-09,603032,德新科技,10.01%,0,490.04万,-490.04万,中信证券股份有限公司上海分公司,孙哥
2025-06-09,600881,亚泰集团,10.29%,0,475.03万,-475.03万,中信证券股份有限公司上海分公司,孙哥
2025-06-09,600735,新华锦,9.83%,0,1678.54万,-1678.54万,中信证券股份有限公司上海分公司,孙哥
2025-06-09,600530,交大昂立,10.06%,2812.44万,0,2812.44万,中信证券股份有限公司上海分公司,孙哥
2025-06-09,300340,科恒股份,20.00%,3125.23万,10.15万,3115.08万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-06-06,300651,金陵体育,8.92%,15.79万,2046.93万,-2031.13万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-06-06,300921,南凌科技,19.99%,33.76万,969.9万,-936.14万,华泰证券股份有限公司南京中华路证券营业部,苏南帮
2025-06-06,603333,尚纬股份,-8.37%,0,2180.74万,-2180.74万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-06,000533,顺钠股份,4.73%,3295.24万,92.96万,3202.28万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-06,688062,迈威生物,17.67%,0,1308.03万,-1308.03万,中信证券股份有限公司上海分公司,孙哥
2025-06-06,605388,均瑶健康,5.80%,2211.28万,0,2211.28万,中信证券股份有限公司上海分公司,孙哥
2025-06-06,603879,永悦科技,10.03%,1175.36万,0,1175.36万,中信证券股份有限公司上海分公司,孙哥
2025-06-06,603680,今创集团,10.04%,0,267.74万,-267.74万,中信证券股份有限公司上海分公司,孙哥
2025-06-06,603657,春光科技,7.24%,2195.15万,0,2195.15万,中信证券股份有限公司上海分公司,孙哥
2025-06-06,603086,先达股份,-7.64%,0,3652.71万,-3652.71万,中信证券股份有限公司上海分公司,孙哥
2025-06-06,603083,剑桥科技,7.84%,8011.51万,0,8011.51万,中信证券股份有限公司上海分公司,孙哥
2025-06-06,600844,丹化科技,10.16%,0,201.6万,-201.6万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-06-05,605018,长华集团,10.04%,0,521.09万,-521.09万,东莞证券股份有限公司四川分公司,苏南帮
2025-06-05,300651,金陵体育,20.02%,1845.09万,263.09万,1582万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-06-05,300651,金陵体育,20.02%,48.22万,1669.5万,-1621.28万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-05,605018,长华集团,10.04%,1395万,0,1395万,中信证券股份有限公司上海分公司,孙哥
2025-06-05,603900,莱绅通灵,-9.97%,1088.87万,0,1088.87万,中信证券股份有限公司上海分公司,孙哥
2025-06-05,603879,永悦科技,-9.95%,1171.43万,0,1171.43万,中信证券股份有限公司上海分公司,孙哥
2025-06-05,603630,拉芳家化,-9.58%,1811.26万,0,1811.26万,中信证券股份有限公司上海分公司,孙哥
2025-06-05,603518,锦泓集团,9.66%,6673.18万,0,6673.18万,中信证券股份有限公司上海分公司,孙哥
2025-06-05,603226,菲林格尔,9.96%,0,1015.13万,-1015.13万,中信证券股份有限公司上海分公司,孙哥
2025-06-05,603211,晋拓股份,6.72%,919.04万,0,919.04万,中信证券股份有限公司上海分公司,孙哥
2025-06-05,603194,中力股份,1.68%,3079.5万,0,3079.5万,中信证券股份有限公司上海分公司,孙哥
2025-06-05,603123,翠微股份,10.01%,5101.57万,0,5101.57万,中信证券股份有限公司上海分公司,孙哥
2025-06-05,603042,华脉科技,9.98%,1192.27万,0,1192.27万,中信证券股份有限公司上海分公司,孙哥
2025-06-04,300651,金陵体育,20.00%,7.58万,1668.47万,-1660.88万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-04,605006,山东玻纤,9.99%,938.71万,0,938.71万,中信证券股份有限公司上海分公司,孙哥
2025-06-04,603900,莱绅通灵,10.04%,2319.54万,0,2319.54万,中信证券股份有限公司上海分公司,孙哥
2025-06-04,603711,香飘飘,10.04%,0,230.57万,-230.57万,中信证券股份有限公司上海分公司,孙哥
2025-06-04,603697,有友食品,10.01%,2213.41万,0,2213.41万,中信证券股份有限公司上海分公司,孙哥
2025-06-04,603686,福龙马,-9.65%,0,3411.68万,-3411.68万,中信证券股份有限公司上海分公司,孙哥
2025-06-04,603194,中力股份,4.42%,2401.73万,0,2401.73万,中信证券股份有限公司上海分公司,孙哥
2025-06-04,603123,翠微股份,4.12%,3453.14万,0,3453.14万,中信证券股份有限公司上海分公司,孙哥
2025-06-04,603076,乐惠国际,10.00%,986.09万,0,986.09万,中信证券股份有限公司上海分公司,孙哥
2025-06-04,603011,合锻智能,-6.04%,0,3105.19万,-3105.19万,中信证券股份有限公司上海分公司,孙哥
2025-06-03,300546,雄帝科技,0.72%,1030.21万,5163.22万,-4133.01万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-06-03,605388,均瑶健康,10.00%,1521.28万,0,1521.28万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-06-03,430047,诺思兰德,18.82%,956.19万,858.27万,97.92万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-06-03,300651,金陵体育,20.00%,1250.59万,48.72万,1201.87万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-03,002250,联化科技,10.00%,78.86万,4379.9万,-4301.04万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-06-03,688755,汉邦科技,7.28%,1040.17万,0,1040.17万,中信证券股份有限公司上海分公司,孙哥
2025-06-03,603686,福龙马,-1.07%,3600.08万,0,3600.08万,中信证券股份有限公司上海分公司,孙哥
2025-06-03,603607,京华激光,-9.99%,1364.87万,0,1364.87万,中信证券股份有限公司上海分公司,孙哥
2025-06-03,603194,中力股份,-3.49%,3399.15万,0,3399.15万,中信证券股份有限公司上海分公司,孙哥
2025-06-03,601825,沪农商行,10.04%,7751.67万,0,7751.67万,中信证券股份有限公司上海分公司,孙哥
2025-06-03,600468,百利电气,9.99%,0,3807.36万,-3807.36万,中信证券股份有限公司上海分公司,孙哥
2025-06-03,600192,长城电工,-10.00%,0,1157.43万,-1157.43万,中信证券股份有限公司上海分公司,孙哥
2025-06-03,300703,创源股份,19.99%,4899.2万,11.93万,4887.26万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-05-30,300546,雄帝科技,13.22%,5301.02万,720.99万,4580.03万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-05-30,605136,丽人丽妆,-10.00%,2833.91万,0,2833.91万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-05-30,300804,广康生化,2.40%,48.92万,1342.75万,-1293.83万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-30,002907,华森制药,10.03%,1155.97万,5.2万,1150.76万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-30,002250,联化科技,10.05%,78.46万,4321.93万,-4243.46万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-30,002104,恒宝股份,10.00%,2074.32万,14.72万,2059.59万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-30,600743,华远地产,10.20%,0,398.77万,-398.77万,中信证券股份有限公司上海分公司,孙哥
2025-05-30,600476,湘邮科技,-2.94%,0,1658.76万,-1658.76万,中信证券股份有限公司上海分公司,孙哥
2025-05-30,600468,百利电气,10.05%,0,1851.08万,-1851.08万,中信证券股份有限公司上海分公司,孙哥
2025-05-30,600212,绿能慧充,10.04%,1700.74万,0,1700.74万,中信证券股份有限公司上海分公司,孙哥
2025-05-30,603607,京华激光,-10.01%,2915.51万,0,2915.51万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-05-29,605136,丽人丽妆,1.82%,5340.6万,0,5340.6万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-05-29,603681,永冠新材,10.02%,0,807.19万,-807.19万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-29,301277,新天地,-0.70%,7.11万,1286.36万,-1279.24万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-29,300815,玉禾田,19.98%,2856.77万,1.77万,2855万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-29,002639,雪人股份,-0.18%,65.9万,4670.23万,-4604.33万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-29,002250,联化科技,10.00%,3624.84万,84.21万,3540.63万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-29,688382,益方生物,20.00%,0,1012.08万,-1012.08万,中信证券股份有限公司上海分公司,孙哥
2025-05-29,600990,四创电子,10.02%,4316.98万,0,4316.98万,中信证券股份有限公司上海分公司,孙哥
2025-05-29,600212,绿能慧充,10.07%,844.01万,0,844.01万,中信证券股份有限公司上海分公司,孙哥
2025-05-28,300997,欢乐家,20.01%,180.49万,1631.22万,-1450.72万,东莞证券股份有限公司四川分公司,苏南帮
2025-05-28,002898,*ST赛隆,4.98%,52.2万,448.1万,-395.9万,东莞证券股份有限公司四川分公司,苏南帮
2025-05-28,603076,乐惠国际,10.02%,0,2544.6万,-2544.6万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-05-28,605069,正和生态,3.93%,557.58万,0,557.58万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-28,603681,永冠新材,-9.98%,815.86万,0,815.86万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-28,301277,新天地,-3.72%,1334.26万,37.05万,1297.2万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-28,300997,欢乐家,20.01%,1183.86万,14.03万,1169.83万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-28,002639,雪人股份,9.98%,4292.08万,241.2万,4050.87万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-28,002427,尤夫股份,9.98%,1692.9万,2201.76万,-508.85万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-28,002094,青岛金王,-1.11%,2728.26万,30.62万,2697.64万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-27,600468,百利电气,10.08%,1618.47万,0,1618.47万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-05-27,002808,*ST恒久,5.05%,209.95万,1.33万,208.62万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-05-26,600463,空港股份,-9.36%,0,1125.05万,-1125.05万,东莞证券股份有限公司四川分公司,苏南帮
2025-05-26,603332,苏州龙杰,9.98%,0,986.92万,-986.92万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-05-26,002267,陕天然气,-9.87%,878.44万,14.94万,863.49万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-05-23,000859,国风新材,10.00%,62.35万,1681.39万,-1619.04万,长江证券股份有限公司南京中山东路证券营业部,苏南帮
2025-05-23,603333,尚纬股份,10.03%,732.88万,0,732.88万,东莞证券股份有限公司四川分公司,苏南帮
2025-05-23,603011,合锻智能,7.39%,0,2589.92万,-2589.92万,东莞证券股份有限公司四川分公司,苏南帮
2025-05-23,600463,空港股份,-10.03%,1268.72万,0,1268.72万,东莞证券股份有限公司四川分公司,苏南帮
2025-05-23,002379,宏创控股,-9.40%,120.3万,3885.26万,-3764.95万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2025-05-23,000669,ST金鸿,5.21%,32万,149.04万,-117.04万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2025-05-23,605136,丽人丽妆,10.01%,4352.25万,0,4352.25万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-05-23,002040,南京港,-9.98%,7.64万,2420.9万,-2413.25万,中信证券股份有限公司杭州凤起路证券营业部,N周二
